architecture,knobs,dataset,epsilon,split,binning,n_bins,config,source,target,fingerprint,utility_ratio,corr_mae,wasserstein_mean,discriminator_auc,mahalamia_best,v2_blackbox,v2_blackbox_grid,v2_whitebox
k/l forest,k=50 l=0,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=0,n_bins=16,structure=forest",6fd891a29ed77f7e,0.89897124669806,0.1759586502580914,0.0289350255320871,0.9999984949191292,0.5063249497688196,0.7925056081733903,,0.996813287108389
k/l forest,k=50 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=100,n_bins=16,structure=forest",e98be1c2f87b9bae,0.8922256523217743,0.1650245362111141,0.0295661630429018,0.9998481811975038,0.5080603910844252,0.5661978423158831,,0.99682331662861
k/l forest,k=50 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=20,n_bins=16,structure=forest",48c60a1d1ad72018,0.905193495802492,0.1706559795421814,0.0291737745270996,0.999933781883041,0.5065084899888672,0.79938452177576,,0.9961770812090252
k/l forest,k=50 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=200,n_bins=16,structure=forest",f53029e7e7a59178,0.8836087783703628,0.1659294476902774,0.0313082915141523,0.9998878646189984,0.5055653807707352,0.5337697289020684,,0.9843683241006028
k/l forest,k=50 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=400,n_bins=16,structure=forest",bed50bc563b9c3d1,0.8399390573178689,0.168606006160507,0.0362597125450838,0.9999340254384272,0.5055530110291291,0.5190524109295025,,0.8733572481671052
k/l forest,k=50 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k50_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=50,n_bins=16,structure=forest",ea2276ef29ffc46f,0.8988258305408996,0.1666318659275321,0.0293117608704051,0.9999289852131592,0.5072215888765934,0.7001554575634283,,0.9966738767773148
k/l forest,k=500 l=0,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=0,n_bins=16,structure=forest",4b590ad2dd9a5a6c,0.9549113690589248,0.1177287025442263,0.0426534977194743,0.9997955647455904,0.5148814677868526,0.6982311269503239,,0.8291073392685806
k/l forest,k=500 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=100,n_bins=16,structure=forest",b0ad29adbfc5e3ad,0.955754662052274,0.1193719814840924,0.0437810902498362,0.9996475418375828,0.5131911593122425,0.5624705382843502,,0.8180334116750302
k/l forest,k=500 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=20,n_bins=16,structure=forest",9b84f7ef48350a8d,0.9526747526632008,0.1176627613062253,0.0432933447280266,0.9995208717066923,0.5132897829277506,0.6694139751334762,,0.825335236713393
k/l forest,k=500 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=200,n_bins=16,structure=forest",fea445b8a70f8ed0,0.9420133003485608,0.1208078698409554,0.0440240517316681,0.9996129650259794,0.5128070286877711,0.5453564992962621,,0.8202496013265712
k/l forest,k=500 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=16,structure=forest",c6fac31a5ce3f707,0.9371682986655504,0.1256101095734701,0.0444650093272127,0.9996118893774378,0.5124643534135471,0.5320419768852991,,0.7926463557738277
k/l forest,k=500 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k500_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=50,n_bins=16,structure=forest",907e4bf2959248d5,0.9547789398988028,0.118743523289653,0.0436773463866374,0.9997464133533244,0.5134198323732854,0.5973251269570101,,0.82284825001588
k/l forest,k=978 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k978_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=100,n_bins=16,structure=forest",936a724d9569ecb7,0.9386616290467632,0.1216098807583392,0.0626248618488573,0.9989768333999738,0.5165095932360916,0.6310313355643444,,0.6863718879234547
k/l forest,k=978 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k978_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=20,n_bins=16,structure=forest",3eef6fe8beef0c66,0.9393097411725966,0.1261306253905089,0.061511938536217,0.9997029675561344,0.5165497113169762,0.6249414108860412,,0.666719043050044
k/l forest,k=978 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k978_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=200,n_bins=16,structure=forest",1bf902ced02e2da0,0.9281346830251502,0.119251571026001,0.0629037314242012,0.9990293321008028,0.5198497577870866,0.639160596020955,,0.7063363165584036
k/l forest,k=978 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k978_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=400,n_bins=16,structure=forest",ec242267a9ea2de9,0.9246363172340496,0.1172446940436359,0.0628372176789491,0.9988274897644576,0.5210980987372834,0.6487020129247083,,0.7344173015910163
k/l forest,k=978 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k978_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=50,n_bins=16,structure=forest",de1af4f8c97eab67,0.927785559245384,0.1235824564214012,0.0624144682536762,0.999588091687317,0.515520348224942,0.6265270780330106,,0.6743815964990288
k/l forest,k=10 l=0,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=0,n_bins=32,structure=forest",f2eff59dfca06f69,0.8464213997409443,0.1808376918574722,0.0152864663390764,1.0,0.5052678383375068,0.9218463009457838,,0.999969242804655
k/l forest,k=10 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=100,n_bins=32,structure=forest",d19be8fe8d740b4f,0.848941570934873,0.1740982981472369,0.0165720018178748,0.9998637989961872,0.5075645984681579,0.5930792967300421,,0.9982428280572484
k/l forest,k=10 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=20,n_bins=32,structure=forest",71618546274eba15,0.830377306113698,0.1784348412169475,0.0156796068997235,0.9999671304702984,0.5066198176633223,0.906139069327387,,0.9999241099636595
k/l forest,k=10 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=200,n_bins=32,structure=forest",fd3cb861b68bdf91,0.8314086921622333,0.1754874845687308,0.0189460019350036,0.9999500783284572,0.5057760006953801,0.5481443716004106,,0.9936830738473574
k/l forest,k=10 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=400,n_bins=32,structure=forest",8f98f14e60c25710,0.7221667030883154,0.1772720258984686,0.0267424174865914,0.9999550811171508,0.5056573180394294,0.5275434027487571,,0.9489183162441452
k/l forest,k=10 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k10_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=50,n_bins=32,structure=forest",9553cb8df234de3a,0.8413956507611199,0.1751149079484336,0.0160336410122843,0.9998670640313492,0.5087260169097712,0.8057402287399245,,0.9999468435428276
k/l forest,k=100 l=0,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=0,n_bins=32,structure=forest",288c8609b51ab6c7,0.909533649226671,0.1653975123396978,0.0164898711780161,0.9999836926718594,0.5069658361109532,0.9238542108940648,,0.9999755948341283
k/l forest,k=100 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=100,n_bins=32,structure=forest",05f6b28d0d0773a2,0.8987337165194961,0.159318675216739,0.0179877170071943,0.9997942847194728,0.5066659534563398,0.6014669844910185,,0.9998308354256028
k/l forest,k=100 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=20,n_bins=32,structure=forest",249148dc3f6f65b8,0.899552781862471,0.1633427931200603,0.0168362160780839,0.9999731525350182,0.5049402073436147,0.907864815440112,,0.9998234804441072
k/l forest,k=100 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=200,n_bins=32,structure=forest",d1a756c3a0938ef9,0.8897868901786057,0.1596730816948001,0.0203188711660952,0.9998745482990032,0.5058218021710568,0.5563211051194015,,0.9947345018838782
k/l forest,k=100 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=400,n_bins=32,structure=forest",c2c21538aef46d52,0.864511309336646,0.1637453099561698,0.0275251895611488,0.999921744065582,0.5124877556273967,0.5320225864795382,,0.9568292674772748
k/l forest,k=100 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k100_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=50,n_bins=32,structure=forest",7136ec380e051f4b,0.8928090512419629,0.1607443832724099,0.0174907858952919,0.9999272487655544,0.5068190707983833,0.7730687323020757,,0.999903382288536
k/l forest,k=200 l=0,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=0,n_bins=32,structure=forest",1d10111f67105bab,0.9359427187771688,0.1432731832022567,0.0188339906321046,0.9999621224578964,0.5094354383067495,0.9066940361129592,,0.9997857025846072
k/l forest,k=200 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=100,n_bins=32,structure=forest",d51785e0ffe5192b,0.928160193109532,0.1403183507481834,0.0208972168689647,0.999839179225018,0.5063189320566869,0.600251406640211,,0.999186605910062
k/l forest,k=200 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=32,structure=forest",f904c175eac7f846,0.930239884012242,0.1415916331596086,0.0194269479765515,0.9999039172913734,0.5080898110104073,0.8016792760023669,,0.9998432051672088
k/l forest,k=200 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=200,n_bins=32,structure=forest",168c008f13f24ada,0.9118858177695444,0.1404745259201693,0.0224918956467747,0.9998025806207592,0.5076368110137505,0.559791653433272,,0.9931826007883204
k/l forest,k=200 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=400,n_bins=32,structure=forest",4c7c762d880c0dad,0.8846407118088064,0.1497079034919892,0.0291155351327633,0.999933277795218,0.5122089349652477,0.5355001554575634,,0.9372004934523948
k/l forest,k=200 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k200_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=50,n_bins=32,structure=forest",9c730e3354764ba5,0.9237368774632776,0.1404497849828493,0.0199975962594808,0.9998160930474592,0.5083164781674061,0.670346051879365,,0.9997602944667136
k/l forest,k=50 l=0,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=0,n_bins=32,structure=forest",a28ebde0ee94dc18,0.8953653569913409,0.1758830505250438,0.0156946801783619,0.9999982433105264,0.5063714198791778,0.8691846334377518,,0.9999050538752394
k/l forest,k=50 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=100,n_bins=32,structure=forest",c5feb78553e0313b,0.8890265400531713,0.1678118239074618,0.0170228154232501,0.9998063316784208,0.5133874035912369,0.5986974996406089,,0.9992136856146592
k/l forest,k=50 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=20,n_bins=32,structure=forest",4daea98f20328ae7,0.9003220757974506,0.1721684316238138,0.0162672704425066,0.99997766821294,0.5072690619389737,0.8959336981849911,,0.999797403691532
k/l forest,k=50 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=200,n_bins=32,structure=forest",31ad71ed5bf9f4f8,0.8794722320676074,0.1676290874446724,0.0196894658052715,0.9998885944145384,0.5058187933149905,0.551436394454344,,0.997058007401786
k/l forest,k=50 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=400,n_bins=32,structure=forest",754d86fc3ab3a4c6,0.8457905092133245,0.1718400281111588,0.0275189652606413,0.9999420460067706,0.5053286840935153,0.5285921562465523,,0.9415760388075568
k/l forest,k=50 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k50_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=50,l_pairs=50,n_bins=32,structure=forest",57b8a299eaf7806d,0.8903141990710921,0.1687229923043244,0.0165568316819745,0.999851462774408,0.5115456493612868,0.7941313934012444,,0.9999150833954606
k/l forest,k=500 l=0,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=0,n_bins=32,structure=forest",528f8fe7dde3934f,0.959883999697682,0.1186601791100307,0.0295450893230789,0.9998067824408916,0.513298475178609,0.8286760698990696,,0.9613375368166972
k/l forest,k=500 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=100,n_bins=32,structure=forest",17bb4bda5d06655a,0.9439328718419958,0.1196889727668978,0.0313328064372851,0.9997548487711456,0.5132851024849808,0.5935122376862565,,0.9611630231648484
k/l forest,k=500 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=20,n_bins=32,structure=forest",eb15c509486a887f,0.9599442480284628,0.1178953348440707,0.0302468733541093,0.9998986483112254,0.5158058552339051,0.7784913595683294,,0.964005389195532
k/l forest,k=500 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=200,n_bins=32,structure=forest",51b8be049816935c,0.9576938483996266,0.1215741597228915,0.0325549737797639,0.9997995206161367,0.514884476642919,0.5677925360310514,,0.9485482269479836
k/l forest,k=500 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=400,n_bins=32,structure=forest",b132c7e5e3251bb2,0.9313823382822818,0.1278178132847511,0.0349412312246733,0.9998484909198582,0.5139055954693315,0.5468783118311564,,0.9215280308374316
k/l forest,k=500 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k500_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=500,l_pairs=50,n_bins=32,structure=forest",5ecf42005345a33f,0.9659780877305548,0.1178753383561247,0.0305760292672667,0.9998429829550686,0.5130149740736902,0.6529458372476322,,0.9678938341852852
k/l forest,k=978 l=100,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k978_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=100,n_bins=32,structure=forest",41c56f62e95f8b8a,0.9507318728067936,0.1264667747318772,0.0499435889543153,0.999830898777201,0.5166095541209627,0.7340475466121953,,0.8333304359163805
k/l forest,k=978 l=20,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k978_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=20,n_bins=32,structure=forest",9cf063359fc62f25,0.9503717889475802,0.1265038025900954,0.0482838312747637,0.9996745967273036,0.5166413142683298,0.7376374462166978,,0.8243389710380888
k/l forest,k=978 l=200,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k978_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=200,n_bins=32,structure=forest",9946a223da2685e7,0.937663180236551,0.1247413904763915,0.0501981258645714,0.999701447892412,0.5172394079908531,0.7397021901128991,,0.858182918389794
k/l forest,k=978 l=400,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k978_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=400,n_bins=32,structure=forest",2e684f01a7ed0bde,0.9292757667607056,0.1237613894382207,0.0509827066600919,0.9996317277145402,0.5180534707154725,0.7449021620302423,,0.8872223912382112
k/l forest,k=978 l=50,COMBINED,1000.0,1,dp_quantile,32,dp_quantile32/k978_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=978,l_pairs=50,n_bins=32,structure=forest",59bbfe5c53594596,0.9414981131861077,0.1272668474311476,0.0496263360141771,0.9997155135968524,0.5148985179712287,0.7262312071864856,,0.821283979178716
